metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
stardog.admin.threads.active,gauge,,unit,,The current number of active threads in the admin pool (equivalent to the number of admin-level operations occurring),0,stardog,admin threads active,cpu
stardog.admin.threads.queued,gauge,,unit,,The current number of admin-level operations which are queued up waiting for a thread to operate on them,-1,stardog,admin threads queued,cpu
stardog.admin.threads.size,gauge,,unit,,The maximum number of threads that admin-level operations can make use of.,0,stardog,admin threads size,cpu
stardog.com.stardog.http.server.avgRequesttime.count,gauge,,unit,,The number of HTTP requests that have been made since the process started,0,stardog,server avgRequesttime count,
stardog.com.stardog.http.server.avgRequesttime.max,gauge,,second,,The longest HTTP request that has been made since the process started,0,stardog,server avgRequesttime max,
stardog.com.stardog.http.server.avgRequesttime.mean,gauge,,second,,"The average time taken to process an HTTP request, since the process started",0,stardog,server avgRequesttime mean,
stardog.com.stardog.http.server.avgRequesttime.min,gauge,,second,,"The minimum time taken to process an HTTP request, since the process started",0,stardog,server avgRequesttime min,
stardog.com.stardog.http.server.avgRequesttime.p50,gauge,,second,,"The 50th percentile time taken to process an HTTP request, since the process started (50% of all HTTP requests are shorter than this number)",0,stardog,server avgRequesttime p50,
stardog.com.stardog.http.server.avgRequesttime.p75,gauge,,second,,"The 75th percentile time taken to process an HTTP request, since the process started (75% of all HTTP requests are shorter than this number)",0,stardog,server avgRequesttime p75,
stardog.com.stardog.http.server.avgRequesttime.p95,gauge,,second,,"The 95th percentile time taken to process an HTTP request, since the process started (95% of all HTTP requests are shorter than this number)",0,stardog,server avgRequesttime p95,
stardog.com.stardog.http.server.avgRequesttime.p98,gauge,,second,,"The 98th percentile time taken to process an HTTP request, since the process started (98% of all HTTP requests are shorter than this number )",0,stardog,server avgRequesttime p98,
stardog.com.stardog.http.server.avgRequesttime.p99,gauge,,second,,"The 99th percentile time taken to process an HTTP request, since the process started (99% of all HTTP requests are shorter than this number )",0,stardog,server avgRequesttime p99,
stardog.com.stardog.http.server.avgRequesttime.p999,gauge,,second,,"The 99.9th percentile time taken to process an HTTP request, since the process started (99.9% of all HTTP requests are shorter than this number )",0,stardog,server avgRequesttime p999,
stardog.com.stardog.http.server.avgRequesttime.stddev,gauge,,second,,"The Standard deviation in time taken to process an HTTP request, since the process started",0,stardog,server avgRequesttime stddev,
stardog.com.stardog.http.server.currentRequests,gauge,,unit,,The current number of open HTTP requests,0,stardog,http server currentRequests,
stardog.databases.dbname.backgroundErrors,gauge,,unit,,"The number of errors that occur during compaction or flushing, asynchronously to user calls",-1,stardog,databases dbname backgroundErrors,
stardog.databases.dbname.binary.backgroundErrors,gauge,,unit,,"The number of errors that were detected during background processing of the binary count index, since the process began",-1,stardog,dbname binary backgroundErrors,
