metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
pihole.queries.blocked,gauge,,,,Number of queries that were blocked (i.e. matched gravity block lists/regex/ denylist or upstream blocking).,0,pihole,blocked,
pihole.queries.cached,gauge,,,,Number of queries answered from Pihole cache.,0,pihole,cached,
pihole.queries.clients.active,gauge,,,,Number of currently active clients (recent queries).,0,pihole,clients.active,
pihole.queries.clients.total,gauge,,,,Total number of clients observed.,0,pihole,clients.total,
pihole.queries.forwarded,gauge,,,,Number of queries forwarded to upstream DNS servers (i.e. allowed queries).,0,pihole,forwarded,
pihole.queries.frequency,gauge,,,,Query frequency or rate (e.g. queries per second).,0,pihole,frequency,
pihole.queries.gravity.domains_being_blocked,gauge,,,,Number of domains currently blocked by the gravity blocklist.,0,pihole,gravity.domains_being_blocked,
pihole.queries.percent_blocked,gauge,,,,Percentage of total queries that were blocked.,0,pihole,percent_blocked,
pihole.queries.replies.BLOB,gauge,,,,Replies containing binary blob data.,0,pihole,replies.BLOB,
pihole.queries.replies.CNAME,gauge,,,,Replies that return a CNAME (alias).,0,pihole,replies.CNAME,
pihole.queries.replies.DOMAIN,gauge,,,,Replies with a domain name.,0,pihole,replies.DOMAIN,
pihole.queries.replies.DNSSEC,gauge,,,,Replies indicating DNSSEC-specific status.,0,pihole,replies.DNSSEC,
pihole.queries.replies.IP,gauge,,,,Replies that return an IP (A or AAAA record).,0,pihole,replies.IP,
pihole.queries.replies.NODATA,gauge,,,,Replies that return 'No Data' (empty response).,0,pihole,replies.NODATA,
pihole.queries.replies.NONE,gauge,,,,Replies dropped intentionally (no response).,0,pihole,replies.NONE,
pihole.queries.replies.NOTIMP,gauge,,,,Replies with 'Not Implemented' status.,0,pihole,replies.NOTIMP,
pihole.queries.replies.NXDOMAIN,gauge,,,,Replies that return NXDOMAIN (non-existent domain).,0,pihole,replies.NXDOMAIN,
pihole.queries.replies.OTHER,gauge,,,,Replies of types not otherwise classified.,0,pihole,replies.OTHER,
pihole.queries.replies.REFUSED,gauge,,,,Replies with 'Refused' status.,0,pihole,replies.REFUSED,
pihole.queries.replies.RRNAME,gauge,,,,Replies that indicate the domain name in the query (RRNAME).,0,pihole,replies.RRNAME,
pihole.queries.replies.SERVFAIL,gauge,,,,Replies with 'Server Failure' status.,0,pihole,replies.SERVFAIL,
pihole.queries.replies.UNKNOWN,gauge,,,,Replies with unknown type (no reply yet).,0,pihole,replies.UNKNOWN,
pihole.queries.status.CACHE,gauge,,,,Queries answered from cache.,0,pihole,status.CACHE,
pihole.queries.status.CACHE_STALE,gauge,,,,Queries answered from a stale cached response.,0,pihole,status.CACHE_STALE,
pihole.queries.status.DBBUSY,gauge,,,,Queries blocked because the internal database was busy.,0,pihole,status.DBBUSY,
pihole.queries.status.DENYLIST,gauge,,,,Queries blocked by an exact denylist entry.,0,pihole,status.DENYLIST,
pihole.queries.status.DENYLIST_CNAME,gauge,,,,Queries blocked during deep CNAME inspection due to denylist.,0,pihole,status.DENYLIST_CNAME,
pihole.queries.status.EXTERNAL_BLOCKED_EDE15,gauge,,,,Queries blocked by upstream server with EDE code 15.,0,pihole,status.EXTERNAL_BLOCKED_EDE15,
pihole.queries.status.EXTERNAL_BLOCKED_IP,gauge,,,,Queries blocked by upstream server via IP blocking.,0,pihole,status.EXTERNAL_BLOCKED_IP,
pihole.queries.status.EXTERNAL_BLOCKED_NXRA,gauge,,,,Queries blocked when upstream returns NXDOMAIN with RA bit unset.,0,pihole,status.EXTERNAL_BLOCKED_NXRA,
pihole.queries.status.EXTERNAL_BLOCKED_NULL,gauge,,,,Queries blocked due to upstream returning null (0.0.0.0 / ::) response.,0,pihole,status.EXTERNAL_BLOCKED_NULL,
pihole.queries.status.FORWARDED,gauge,,,,Queries allowed and forwarded to upstream resolver.,0,pihole,status.FORWARDED,
pihole.queries.status.GRAVITY,gauge,,,,Queries blocked by the gravity blocklist.,0,pihole,status.GRAVITY,
pihole.queries.status.GRAVITY_CNAME,gauge,,,,Queries blocked during deep CNAME inspection in gravity list.,0,pihole,status.GRAVITY_CNAME,
pihole.queries.status.IN_PROGRESS,gauge,,,,Queries currently in progress (not yet resolved).,0,pihole,status.IN_PROGRESS,
pihole.queries.status.REGEX,gauge,,,,Queries blocked by regex filters.,0,pihole,status.REGEX,
pihole.queries.status.REGEX_CNAME,gauge,,,,Queries blocked during deep CNAME inspection due to regex.,0,pihole,status.REGEX_CNAME,
pihole.queries.status.RETRIED,gauge,,,,Queries that were retried (e.g. after failure).,0,pihole,status.RETRIED,
pihole.queries.status.RETRIED_DNSSEC,gauge,,,,Queries retried during DNSSEC validation.,0,pihole,status.RETRIED_DNSSEC,
pihole.queries.status.SPECIAL_DOMAIN,gauge,,,,Queries about special domains (e.g. Apple Private Relay/ canary domains).,0,pihole,status.SPECIAL_DOMAIN,
pihole.queries.status.UNKNOWN,gauge,,,,Queries whose status is 'Unknown' (not yet classified).,0,pihole,status.UNKNOWN,
pihole.queries.total,gauge,,,,Total number of DNS queries received by Pihole (all types).,0,pihole,total,
pihole.queries.types.A,gauge,,,,Count of DNS queries of type A (IPv4 address record).,0,pihole,types.A,
pihole.queries.types.AAAA,gauge,,,,Count of DNS queries of type AAAA (IPv6 address record).,0,pihole,types.AAAA,
pihole.queries.types.ANY,gauge,,,,Count of DNS queries of type ANY (request for all record types).,0,pihole,types.ANY,
pihole.queries.types.DNSKEY,gauge,,,,Count of DNS queries of type DNSKEY (DNSSEC public key).,0,pihole,types.DNSKEY,
pihole.queries.types.DS,gauge,,,,Count of DNS queries of type DS (delegation signer/ DNSSEC).,0,pihole,types.DS,
pihole.queries.types.HTTPS,gauge,,,,Count of DNS queries of type HTTPS (HTTPS service binding).,0,pihole,types.HTTPS,
pihole.queries.types.MX,gauge,,,,Count of DNS queries of type MX (mail exchange record).,0,pihole,types.MX,
pihole.queries.types.NAPTR,gauge,,,,Count of DNS queries of type NAPTR (name authority pointer).,0,pihole,types.NAPTR,
pihole.queries.types.NS,gauge,,,,Count of DNS queries of type NS (name server record).,0,pihole,types.NS,
pihole.queries.types.OTHER,gauge,,,,Count of queries of types not in the standard set.,0,pihole,types.OTHER,
pihole.queries.types.PTR,gauge,,,,Count of DNS queries of type PTR (pointer records/ typically reverse DNS).,0,pihole,types.PTR,
pihole.queries.types.RRSIG,gauge,,,,Count of DNS queries of type RRSIG (DNSSEC signature record).,0,pihole,types.RRSIG,
pihole.queries.types.SOA,gauge,,,,Count of DNS queries of type SOA (start of authority).,0,pihole,types.SOA,
pihole.queries.types.SRV,gauge,,,,Count of DNS queries of type SRV (service locator record).,0,pihole,types.SRV,
