metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
warpstream.can_connect,gauge,,,,"1 if can connect to Warpstream Agent, otherwise 0",0,warpstream,can_connect,
warpstream.agent_connection_throttle_count,count,,,,"number of new connections opened to the Warpstream Agent throttled",1,warpstream,agent_connection_throttle_count,
warpstream.agent_deadscanner_optimistic_queue_delete_file_outcome,count,,,,"incremented whenever the Warpstream Agent processed a file in its deadscanner optimistic queue, tagged by 'outcome'",1,warpstream,agent_deadscanner_optimistic_queue_delete_file_outcome,
warpstream.agent_deadscanner_optimistic_queue_submit_outcome,count,,,,"incremented whenever the Warpstream Agent submitted a request to the deadscanner optimistic queue, tagged by 'outcome'",1,warpstream,agent_deadscanner_optimistic_queue_submit_outcome,
warpstream.agent_deadscanner_outcomes,count,,,,"number of files processed by a deadscanner job execution, tagged by 'outcome'",1,warpstream,agent_deadscanner_outcomes,
warpstream.agent_file_cache_client_fetch_local_or_remote_counter,count,,,,"incremented whenever a Warpstream Agent loaded a file from its file cache, tagged by 'outcome' and 'source'",1,warpstream,agent_file_cache_client_fetch_local_or_remote_counter,
warpstream.agent_file_cache_client_fetch_local_or_remote_num_bytes_distribution,gauge,,byte,,"number of bytes loaded by a Warpstream Agent from its file cache, tagged by 'outcome' and 'source'",1,warpstream,agent_file_cache_client_fetch_local_or_remote_num_bytes_distribution,
warpstream.agent_file_cache_client_get_stream_range_latency,gauge,,second,,"latency to load a files to its cache from another Warpstream Agent, tagged by 'outcome'",-1,warpstream,agent_file_cache_client_get_stream_range_latency,
warpstream.agent_file_cache_client_get_stream_range_outcome,count,,,,"incremented for each request to load a file to its cache from another Warpstream Agent, tagged by 'outcome'",1,warpstream,agent_file_cache_client_get_stream_range_outcome,
warpstream.agent_file_cache_client_get_stream_range_partitioned_requests_counter,count,,,,"incremented by the number of partitioned requests to load a file to its cache from another Agent, tagged by 'outcome'",0,warpstream,agent_file_cache_client_get_stream_range_partitioned_requests_counter,
warpstream.agent_file_cache_client_get_stream_range_partitioned_requests_distribution,gauge,,,,"distribution flavor of 'warpstream.agent_file_cache_client_get_stream_range_partitioned_requests_counter'",-1,warpstream,agent_file_cache_client_get_stream_range_partitioned_requests_distribution,
warpstream.agent_file_cache_concurrent_fetches,count,,,,"incremented by 1 for each new request to fetch to a Warpstream Agent file cache",1,warpstream,agent_file_cache_concurrent_fetches,
warpstream.agent_file_cache_context_remaining_timeout,gauge,,second,,"timeout of a request to fetch to a Warpstream Agent file cache",-1,warpstream,agent_file_cache_context_remaining_timeout,
warpstream.agent_file_cache_get_range_num_chunks,gauge,,,,"number of chunks read in a given fetch request to a Warpstream Agent file cache",1,warpstream,agent_file_cache_get_range_num_chunks,
