metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
stonebranch.jvm_classes_currently_loaded,gauge,,,,The number of classes that are currently loaded in the JVM,0,stonebranch,jvm classes loaded,
stonebranch.jvm_buffer_pool_capacity_bytes,gauge,,byte,,Bytes capacity of a given JVM buffer pool.,0,stonebranch,jvm buffer pool capacity,
stonebranch.jvm_buffer_pool_used_buffers,gauge,,buffer,,Used buffers of a given JVM buffer pool.,0,stonebranch,jvm buffer pool used buffers,
stonebranch.jvm_buffer_pool_used_bytes,gauge,,byte,,Used bytes of a given JVM buffer pool.,0,stonebranch,jvm buffer pool used bytes,
stonebranch.jvm_classes_loaded_total,count,,,,The total number of classes that have been loaded since the JVM has started execution,1,stonebranch,jvm classes loaded total,
stonebranch.jvm_classes_unloaded_total,count,,,,The total number of classes that have been unloaded since the JVM has started execution,0,stonebranch,jvm classes unloaded total,
stonebranch.jvm_compilation_time_seconds_total,count,,second,,The total time in seconds taken for HotSpot  compilation,0,stonebranch,jvm compilation time,
stonebranch.jvm_gc_collection_seconds,gauge,,second,,Time spent in a given JVM garbage collector in seconds.,0,stonebranch,jvm gc collection time,
stonebranch.jvm_memory_committed_bytes,gauge,,byte,,Committed (bytes) of a given JVM memory area.,0,stonebranch,jvm memory committed,
stonebranch.jvm_memory_init_bytes,gauge,,byte,,Initial bytes of a given JVM memory area.,0,stonebranch,jvm memory init,
stonebranch.jvm_memory_max_bytes,gauge,,byte,,Max (bytes) of a given JVM memory area.,0,stonebranch,jvm memory max,
stonebranch.jvm_memory_objects_pending_finalization,gauge,,object,,The number of objects waiting in the finalizer queue.,0,stonebranch,pending finalization,
stonebranch.jvm_memory_pool_allocated_bytes_total,count,,byte,,"Total bytes allocated in a given JVM memory pool. Only updated after GC, not continuously.",0,stonebranch,jvm pool allocated total,
stonebranch.jvm_memory_pool_collection_committed_bytes,gauge,,byte,,Committed after last collection bytes of a given JVM memory pool.,0,stonebranch,jvm pool committed post-gc,
stonebranch.jvm_memory_pool_collection_init_bytes,gauge,,byte,,Initial after last collection bytes of a given JVM memory pool.,0,stonebranch,jvm pool init post-gc,
stonebranch.jvm_memory_pool_collection_max_bytes,gauge,,byte,,Max bytes after last collection of a given JVM memory pool.,0,stonebranch,jvm pool max post-gc,
stonebranch.jvm_memory_pool_collection_used_bytes,gauge,,byte,,Used bytes after last collection of a given JVM memory pool.,0,stonebranch,jvm pool used post-gc,
stonebranch.jvm_memory_pool_committed_bytes,gauge,,byte,,Committed bytes of a given JVM memory pool.,0,stonebranch,jvm pool committed,
stonebranch.jvm_memory_pool_init_bytes,gauge,,byte,,Initial bytes of a given JVM memory pool.,0,stonebranch,jvm pool init,
