metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
mongodb.atlas.system.disk.latency.writes,rate,,millisecond,,The write latency in milliseconds of the disk partition used by MongoDB,0,mongodb_atlas,disk latency writes,
mongodb.atlas.system.disk.max.latency.reads,gauge,,millisecond,,The maximum Disk Read Latency value over the time period specified by the metric granularity,0,mongodb_atlas,max disk latency reads,
mongodb.atlas.system.disk.max.latency.writes,gauge,,millisecond,,The maximum Disk Write Latency value over the time period specified by the metric granularity,0,mongodb_atlas,max disk latency writes,
mongodb.atlas.global.lock.current.queue.total,gauge,,operation,,The number of operations queued waiting for any lock,0,mongodb_atlas,current queue total,
mongodb.atlas.global.lock.current.queue.reads,gauge,,operation,,The number of operations queued waiting for a read lock,0,mongodb_atlas,current queue reads,
mongodb.atlas.global.lock.current.queue.writes,gauge,,operation,,The number of operations queued waiting for a write lock,0,mongodb_atlas,current queue writes,
mongodb.atlas.system.memory.used,gauge,,byte,,Physical memory used in bytes,0,mongodb_atlas,system memory used,
mongodb.atlas.system.memory.available,gauge,,byte,,Physical memory available in bytes,0,mongodb_atlas,system memory available,
mongodb.atlas.system.memory.max.used,gauge,,byte,,Maximum physical memory used in bytes,0,mongodb_atlas,max system memory used,
mongodb.atlas.system.memory.max.available,gauge,,byte,,Maximum physical memory available in bytes,0,mongodb_atlas,max system memory available,
