metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
ziris.http.server.request.duration,gauge,0,millisecond,,The aggregated  distribution of duration for HTTP server requests in z/OS Connect APIs,0,ziris,ziris,,"host.name,http.request.method,http.response.status_code,http.route,service.name,ziris.irontap.instance.id,zos.connect.api.name,zos.connect.api.version,zos.connect.request.type,zos.connect.service.version,zos.subsystem_name
"
ziris.irontap.correlation.active_correlations,gauge,0,operation,,Number of child/downstream correlation objects kept in memory until a matching parent/upstream part is found. The maximum number of active correlations is derived from the irontap.correlation.active-correlations configuration.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.CICS_PERFORMANCE_TO_CICS_EXCEPTION.available,gauge,0,operation,,Number of available correlations before the capacity is reached for correlating CICS perfromance records to CICS Exception records.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.CICS_TO_DB2.available,gauge,0,operation,,Number of available correlations before the capacity is reached for correlating CICS performance records to Db2 records.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.CICS_TO_MQ.available,gauge,0,operation,,Number of available correlations before the capacity is reached for correlating CICS performance records to MQ  records.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.SDSF.available,gauge,0,operation,,Number of available correlations before the capacity is reached for correlating SMF Type 30 records,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.SDSF.completed,count,0,operation,,"Number of completed correlations for SMF 30 records. ""Completed"" means that the correlation was completed either successfully or unsuccessfully. If the correlation processing fails, it is by definition not completed, and the counter will not increment. ",0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.SDSF.started,count,0,operation,,"Number of started correlations for SMF 30 correlations  ""Started"" means that a child/downstream part of one (or more) use cases has been found, so z/IRIS IronTap tries to find a matching parent/upstream part. If a matching downstream part is found, both sides are correlated.",0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.SDSF.succeeded,count,0,operation,,"Number of successful correlations for SMF 30. ""Successful"" means that for a correlation, the upstream part and the downstream part were successfully identified and correlated.",0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.seen_correlators,count,0,operation,,Number of (parent/upstream) correlators kept in memory to be matched with possible incoming (child/downstream) correlators. The maximum number of seen correlators is derived from the irontap.correlation.correlation-info-capacity configuration.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.SMF201_TO_CICS.available,gauge,0,operation,,Number of available correlations before the capacity is reached for correlating z/IRIS Type 210 records to CICS Performance records.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.started_correlations,count,0,operation,,"Same as ""irontap.correlation.[use-case].started"" but for all use cases combined.",0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.ZCON_TO_CICS.available,gauge,0,operation,,Number of available correlations before the capacity is reached for correlating z/OS Connect records to CICS Performance records.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.ZCON_TO_CICS.completed,count,0,operation,,"Number of completed correlations for z/OS Connect to CICS records. ""Completed"" means that the correlation was completed either successfully or unsuccessfully. If the correlation processing fails, it is by definition not completed, and the counter will not increment. ",0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.ZCON_TO_CICS.started,count,0,operation,,"Number of started correlations for z/OS COnnect to CICS correlations. ""Started"" means that a child/downstream part of one (or more) use cases has been found, so z/IRIS IronTap tries to find a matching parent/upstream part. If a matching downstream part is found, both sides are correlated.",0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.ZCON_TO_CICS.succeeded,count,0,operation,,"Number of successful correlations for z/OS Connect to CICS records. ""Successful"" means that for a correlation, the upstream part and the downstream part were successfully identified and correlated.",0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.correlation.ZCON_TO_DB2.available,gauge,0,operation,,Number of available correlations before the capacity is reached for correlating z/OS Connect records to Db2 records.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.kafka.bytes.received,count,0,byte,,Number of Kafka (Smf) record bytes received by the z/IRIS IronTap Kafka Consumer,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.kafka.records.received,count,0,occurrence,,Number of Kafka (Smf) records received by the z/IRIS IronTap Kafka Consumer,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.metrics.exported.failed,count,0,occurrence,,Number of failed exported OpenTelemetry metric signals.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.metrics.exported.success,count,0,occurrence,,Number of successfully exported OpenTelemetry metric signals.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
ziris.irontap.metrics.timeseries,gauge,0,occurrence,,Number of timeseries stored in memory.,0,ziris,ziris,,"host.name,job,service.name,container.id,host.arch,instrumentation_scope,os.description,os.type,process.command_args,process.executable.path,process.pid,process.runtime.description,process.runtime.name,process.runtime.version"
