metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
emqx.connections.count,gauge,,,,Number of connection,0,emqx,connection number,
emqx.live.connections.count,gauge,,,,Number of live connection,0,emqx,live connection number,
emqx.sessions.count,gauge,,,,Number of session,0,emqx,session number,
emqx.topics.count,gauge,,,,Number of topic,0,emqx,topic number,
emqx.suboptions.count,gauge,,,,Number of subcribe options,0,emqx,subscribe options number,
emqx.subscribers.count,gauge,,,,Number of subscriptions,0,emqx,suboptions  number,
emqx.subscriptions.count,gauge,,,,Number of subsctriptions,0,emqx,subscriptions number,
emqx.subscriptions.shared.count,gauge,,,,Number of shared subscriptions,0,emqx,shared subscriptions,
emqx.retained.count,gauge,,,,Number of retainer message,0,emqx,retained msg number,
emqx.delayed.count,gauge,,,,Number of Delayed message,0,emqx,delayed msg number,
emqx.vm.cpu.use,gauge,,,,The CPU utilized by the virtual machine.,0,emqx,cpu use,
emqx.vm.cpu.idle,gauge,,,,The CPU idle by the virtual machine.,0,emqx,cup idle,
emqx.vm.run_queue,gauge,,,,The total length of all normal and dirty CPU run queues.,0,emqx,run_queuue,
emqx.vm.process.messages_in_queues,gauge,,,,The total Number of all client message queue.,0,emqx,message queue number,
emqx.vm.total_memory,gauge,,byte,,"The total amount of memory available to the Erlang emulator, allocated and free. May or may not be equal to the amount of memory configured in the system.",0,emqx,total memory,
emqx.vm.used_memory,gauge,,byte,,The current size of the memory being used.,0,emqx,used memory,
emqx.cluster.nodes_running,gauge,,,,The number of nodes currently running in the cluster.,0,emqx,running node,
emqx.cluster.nodes_stopped,gauge,,,,The number of nodes currently stopped in the cluster.,0,emqx,stopped node,
emqx.bytes.received.count,count,,byte,,The traffic bytes received.,0,emqx,received bytes,
emqx.bytes.sent.count,count,,byte,,The traffic bytes sent,0,emqx,sent bytes,
emqx.packets.received.count,count,,,,The number of data packets transmitted,0,emqx,received packets,
emqx.packets.sent.count,count,,,,The number of data packets received,0,emqx,sent packets,
emqx.packets.connack.sent.count,count,,,,The number of  connack packets sent,0,emqx,connack packtets,
emqx.packets.connect.count,count,,,,The number of  connect packets received,0,emqx,connect packets,
emqx.packets.connack.error.count,count,,,,The number of  connack error packets sent,0,emqx,connack error packets,
emqx.packets.connack.auth_error.count,count,,,,The number of  connack auth_error packets sent,0,emqx,auth error connack,
emqx.packets.publish.received.count,count,,,,The number of publish packets received,0,emqx,packets_publish_received,
emqx.packets.publish.sent.count,count,,,,The number of publish packets sent,0,emqx,pakcets_publish_sent,
emqx.packets.publish.inuse.count,count,,,,The number of publish packets with packet_identifter_in_use error,0,emqx,pakcets_publish_inuse,
emqx.packets.publish.error.count,count,,,,The number of publish packets error,0,emqx,pakcets_publish_auth_error,
emqx.packets.publish.auth_error.count,count,,,,The number of publish packets auth error,0,emqx,pakcets_publish_auth_error,
emqx.packets.publish.dropped.count,count,,,,The number of publish packets dropped,0,emqx,pakcets_publish_dropped,
emqx.packets.puback.received.count,count,,,,The number of puback receive  packets,0,emqx,packets_puback_received,
emqx.packets.puback.sent.count,count,,,,The number of puback sent packets,0,emqx,packets_puback_sent,
